timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
23,9.723114,14.163442,0.0,27.391266,4.4403276,0.0,14.16344165802002,-4.531656033678711,-0.2635721,-0.78149664
24,11.561934,13.357592,0.0,27.423868,1.7956572,0.0,13.35759162902832,-1.890177192831846,-0.8058498,-0.5422777
25,10.563788,12.832861,0.0,26.1425,2.2690725,0.0,12.832860946655273,-2.3234210939328825,-0.52473116,0.28111863
26,11.496538,12.313807,0.0,25.940973,0.8172684,0.0,12.313806533813477,-0.8437890948993818,-0.51905465,0.005676508
27,11.234553,11.929548,0.0,26.72017,0.6949949,0.0,11.929548263549805,-0.7276871276395163,-0.3842585,0.13479614
28,11.7717705,11.896614,0.0,27.15514,0.1248436,0.0,11.896614074707031,-0.16162297509577783,-0.032934427,0.35132408
29,7.4106855,11.94658,0.0,23.592058,4.5358944,0.0,11.946579933166504,-4.546682557044052,0.04996586,0.082900286
30,12.248316,11.40118,0.0,25.368698,0.84713554,0.0,11.401180267333984,-0.9339423240416362,-0.54540014,-0.595366
31,14.374448,11.223587,0.0,29.587694,3.1508608,0.0,11.223587036132812,-3.1965210300460374,-0.17759287,0.36780727
32,12.823832,11.962101,0.0,31.810349,0.8617306,1.8103485107421875,11.962100982666016,-4.610964879287328,0.7385144,0.9161073
33,13.718372,12.802759,0.0,34.625954,0.9156132,4.625953674316406,12.802759170532227,-10.219767211905603,0.84065866,0.10214424
34,14.637383,13.756757,0.0,36.17774,0.8806267,6.177738189697266,13.756756782531738,-13.295133514232438,0.95399785,0.113339186
35,11.712425,14.614529,0.0,34.623924,2.9021034,4.623924255371094,14.61452865600586,-12.20246481393744,0.8577719,-0.09622598
36,12.148492,14.859377,0.0,33.696198,2.710885,3.696197509765625,14.859376907348633,-10.17681547469247,0.24484801,-0.61292386
37,19.670012,14.831216,0.0,39.91056,4.8387957,9.910560607910156,14.831215858459473,-24.688624945530357,-0.02816081,-0.27300882
38,14.7820835,15.810141,0.0,39.93074,1.0280571,9.930740356445312,15.810140609741211,-21.03919362807558,0.9789245,1.0070853
39,14.937392,16.486992,0.0,39.878086,1.5495996,9.87808609008789,16.48699188232422,-21.369819006847678,0.6768503,-0.3020742
40,15.940176,16.88279,0.0,39.462635,0.9426136,9.462635040283203,16.882789611816406,-19.91578259096139,0.39579678,-0.28105354
41,12.833812,17.027304,0.0,36.38838,4.193492,6.388378143310547,17.02730369567871,-17.00260297351837,0.14451456,-0.25128222
42,10.022379,16.556702,0.0,30.858133,6.5343227,0.8581333160400391,16.55670166015625,-8.335631097007731,-0.470603,-0.61511755
43,13.271973,15.461999,0.0,29.840517,2.1900263,0.0,15.46199893951416,-2.307171763731885,-1.0947025,-0.6240995
44,12.534268,14.357247,0.0,28.92721,1.822979,0.0,14.357247352600098,-1.8792213241442592,-1.1047516,-0.010049105
45,12.075917,13.618861,0.0,29.405632,1.542944,0.0,13.618861198425293,-1.616499733185334,-0.7383864,0.3663652
46,13.125223,13.345363,0.0,29.617792,0.2201395,0.0,13.345362663269043,-0.2803036039312534,-0.27349877,0.46488762
47,14.595074,13.199785,0.0,32.063953,1.3952885,2.063953399658203,13.199785232543945,-5.543265452115779,-0.14557707,0.1279217
48,13.893549,13.547519,0.0,33.233486,0.34603024,3.2334861755371094,13.547518730163574,-6.879720405036178,0.34773374,0.4933108
49,12.493807,13.994479,0.0,32.176826,1.5006723,2.1768264770507812,13.994479179382324,-5.886592039082743,0.4469602,0.099226475
50,9.543655,14.071836,0.0,28.88483,4.528181,0.0,14.071836471557617,-4.569009470399346,0.077356815,-0.3696034
51,15.184983,13.547314,0.0,32.10354,1.6376696,2.1035385131835938,13.547313690185547,-5.931159682130785,-0.52452314,-0.60187995
52,15.21458,13.735946,0.0,34.040234,1.4786339,4.040233612060547,13.735945701599121,-9.639845405521053,0.18863177,0.7131549
53,15.122892,14.212814,0.0,35.86643,0.91007805,5.866428375244141,14.212814331054688,-12.695599435272358,0.47686863,0.28823686
54,15.436142,14.833177,0.0,37.81653,0.60296535,7.8165283203125,14.833176612854004,-16.281392302367912,0.6203625,0.14349389
55,17.850813,15.544369,0.0,40.18869,2.3064442,10.188690185546875,15.544368743896484,-22.72846305539211,0.7111926,0.09083009
56,15.447841,16.31961,0.0,39.941875,0.8717699,9.941875457763672,16.319610595703125,-20.80069099148263,0.7752409,0.06404829
57,15.813353,16.79799,0.0,39.0579,0.9846382,9.057899475097656,16.797990798950195,-19.154039032959144,0.47838044,-0.29686046
